person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1I,I,795463,0.0447,0.5777,0.5542,0.7533,0.8946,-1.6885,-9.0496,-3.6991,0.0033,-0.0341,-0.0056
P1I,I,795483,0.0440,0.5785,0.5542,0.7187,0.8973,-1.7316,-9.1298,-3.6500,-0.0136,-0.0494,-0.0097
P1I,I,795503,0.0411,0.5749,0.5402,0.7586,0.8498,-1.7603,-9.0789,-3.5704,-0.0133,-0.0318,-0.0037
P1I,I,795523,0.0440,0.5785,0.5566,0.7533,0.8611,-1.7759,-9.1915,-3.5608,-0.0237,-0.0028,0.0043
P1I,I,795543,0.0418,0.5769,0.5570,0.7746,0.8688,-1.6699,-8.9897,-3.4818,-0.0342,-0.0161,-0.0043
P1I,I,795563,0.0440,0.5825,0.5570,0.7392,0.8235,-1.7430,-9.0622,-3.4524,0.0099,-0.0472,-0.0273
P1I,I,795583,0.0429,0.5769,0.5628,0.7236,0.8620,-1.8855,-9.0741,-3.4806,0.0155,-0.0173,-0.0121
P1I,I,795603,0.0429,0.5785,0.5746,0.7571,0.9386,-1.7124,-9.0729,-3.5153,0.0269,-0.0278,0.0047
P1I,I,795623,0.0436,0.5785,0.5427,0.7533,0.8983,-1.8238,-9.2412,-3.6279,0.0201,-0.0608,-0.0136
P1I,I,795643,0.0422,0.5781,0.5566,0.7533,0.8434,-1.8454,-9.1077,-3.6189,-0.0017,-0.0392,-0.0124
P1I,I,795663,0.0429,0.5769,0.5496,0.7419,0.8416,-1.7448,-9.0945,-3.5536,0.0129,-0.0486,0.0048
P1I,I,795683,0.0426,0.5761,0.5648,0.7206,0.9209,-1.7675,-9.0765,-3.5734,0.0069,-0.0396,0.0064
P1I,I,795703,0.0386,0.5773,0.5505,0.7564,0.8339,-1.5939,-9.0687,-3.4949,0.0145,-0.0502,0.0045
P1I,I,795723,0.0429,0.5781,0.5865,0.7659,0.9223,-1.7148,-9.1316,-3.5530,0.0169,-0.0773,-0.0171
P1I,I,795743,0.0411,0.5789,0.5611,0.7495,0.8933,-1.8370,-9.1514,-3.5746,0.0081,-0.0195,-0.0087
P1I,I,795763,0.0436,0.5789,0.5677,0.7328,0.8493,-1.6597,-9.0328,-3.5327,0.0140,0.0105,-0.0031
P1I,I,795783,0.0444,0.5781,0.5578,0.7510,0.8620,-1.6244,-9.0574,-3.5728,0.0368,-0.0518,-0.0076
P1I,I,795803,0.0433,0.5769,0.5570,0.7659,0.8602,-1.8364,-9.0729,-3.6488,0.0429,-0.0675,-0.0152
P1I,I,795823,0.0418,0.5777,0.5562,0.7373,0.8452,-1.8124,-9.1891,-3.6889,0.0289,-0.0252,0.0085
P1I,I,795843,0.0393,0.5797,0.5529,0.7541,0.8924,-1.7136,-9.0903,-3.6979,-0.0076,-0.0280,0.0017
P1I,I,795863,0.0422,0.5765,0.5558,0.7358,0.8625,-1.8082,-9.1532,-3.6464,-0.0147,-0.0429,0.0013
P1I,I,795883,0.0440,0.5821,0.5554,0.7723,0.8452,-1.7424,-9.1071,-3.6135,-0.0226,-0.0181,-0.0128
P1I,I,795903,0.0444,0.5789,0.5632,0.7457,0.9282,-1.7053,-8.9969,-3.5141,-0.0124,-0.0401,-0.0067
P1I,I,795923,0.0411,0.5789,0.5566,0.7689,0.8267,-1.7232,-9.1508,-3.5219,0.0132,-0.0509,-0.0083
P1I,I,795943,0.0487,0.5789,0.5615,0.7598,0.9046,-1.6478,-9.0699,-3.4848,0.0213,-0.0568,-0.0049
P1I,I,795963,0.0436,0.5813,0.5771,0.7415,0.9078,-1.7669,-9.1651,-3.5626,0.0183,-0.0442,-0.0076
P1I,I,795983,0.0426,0.5741,0.5595,0.7389,0.9241,-1.7573,-9.0765,-3.5794,0.0095,-0.0089,0.0008
P1I,I,796003,0.0368,0.5785,0.5587,0.7594,0.9186,-1.6999,-9.1292,-3.6021,0.0192,-0.0354,-0.0068
P1I,I,796023,0.0440,0.5793,0.5582,0.7468,0.9069,-1.8454,-9.0765,-3.6177,0.0004,-0.0316,-0.0093
P1I,I,796043,0.0407,0.5757,0.5591,0.7320,0.8466,-1.7663,-9.0167,-3.5440,0.0080,-0.0207,-0.0004
P1I,I,796063,0.0429,0.5773,0.5582,0.7499,0.9735,-1.6669,-9.1639,-3.5590,0.0257,-0.0569,-0.0077
P1I,I,796083,0.0361,0.5793,0.5550,0.7609,0.8584,-1.8693,-9.2340,-3.6015,0.0059,-0.0662,-0.0175
P1I,I,796103,0.0454,0.5781,0.5488,0.7499,0.9078,-1.8472,-9.0693,-3.5650,0.0005,-0.0157,0.0084
P1I,I,796123,0.0433,0.5841,0.5554,0.7533,0.9372,-1.6627,-9.0574,-3.5512,0.0067,-0.0035,0.0113
