person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1P,P,1584143,0.8171,0.5038,0.0000,0.0000,0.6875,2.0591,-5.0092,7.9952,-0.0521,-0.0644,-0.0080
P1P,P,1584163,0.8156,0.5034,0.0000,0.0000,0.6612,2.1352,-4.9248,8.0545,-0.0197,-0.0533,-0.0175
P1P,P,1584183,0.8164,0.5052,0.0000,0.0000,0.7299,2.0795,-4.8990,8.0107,0.0015,-0.0823,-0.0141
P1P,P,1584203,0.8156,0.5048,0.0000,0.0000,0.6659,1.9885,-4.8882,8.0275,0.0108,-0.0822,-0.0137
P1P,P,1584223,0.8167,0.5052,0.0000,0.0000,0.7200,2.0064,-4.8805,8.0245,0.0265,-0.0558,-0.0233
P1P,P,1584243,0.8134,0.5048,0.0000,0.0000,0.6607,2.0070,-4.9774,7.8682,0.0646,-0.0486,-0.0332
P1P,P,1584263,0.8138,0.5048,0.0000,0.0000,0.6136,1.8873,-5.0451,7.7485,0.0385,-0.0498,-0.0284
P1P,P,1584283,0.8178,0.5066,0.0000,0.0000,0.7005,1.8987,-5.0637,7.7850,0.0207,-0.0286,-0.0289
P1P,P,1584303,0.8145,0.4964,0.0000,0.0000,0.6361,1.9166,-5.0529,7.8317,0.0111,-0.0360,-0.0141
P1P,P,1584323,0.8123,0.5117,0.0000,0.0000,0.6534,1.8759,-5.0816,7.8317,-0.0187,-0.0402,0.0091
P1P,P,1584343,0.8134,0.5034,0.0000,0.0000,0.7061,1.9448,-5.0289,7.9700,-0.0397,-0.0482,0.0201
P1P,P,1584363,0.8145,0.4955,0.0000,0.0000,0.7342,2.0723,-4.9056,8.0880,-0.0179,-0.0396,0.0151
P1P,P,1584383,0.8153,0.5066,0.0000,0.0000,0.7156,2.0555,-4.8613,8.0748,0.0141,-0.0416,-0.0105
P1P,P,1584403,0.8130,0.5052,0.0000,0.0000,0.6949,2.0453,-4.9367,7.9832,0.0317,-0.0052,-0.0352
P1P,P,1584423,0.8156,0.5034,0.0000,0.0000,0.6884,2.1040,-4.9517,7.9473,0.0180,0.0108,-0.0597
P1P,P,1584443,0.8175,0.5038,0.0000,0.0000,0.6711,2.0597,-5.0092,7.9179,-0.0028,-0.0124,-0.0456
P1P,P,1584463,0.8156,0.5117,0.0000,0.0000,0.6560,1.9759,-5.0583,7.9263,-0.0191,-0.0505,-0.0274
P1P,P,1584483,0.8138,0.5099,0.0000,0.0000,0.6313,1.8975,-5.0206,8.0083,-0.0213,-0.0405,-0.0211
P1P,P,1584503,0.8160,0.5043,0.0000,0.0000,0.6270,1.9693,-4.9577,8.0850,-0.0088,-0.0389,-0.0216
P1P,P,1584523,0.8153,0.5057,0.0000,0.0000,0.7027,1.9250,-4.9810,8.0371,-0.0144,-0.0485,-0.0055
P1P,P,1584543,0.8145,0.5011,0.0000,0.0000,0.6490,1.9555,-4.9278,8.1071,-0.0188,-0.0496,-0.0068
P1P,P,1584563,0.8138,0.5034,0.0000,0.0000,0.6936,2.0088,-4.9032,8.0700,0.0109,-0.0384,-0.0124
P1P,P,1584583,0.8141,0.5057,0.0000,0.0000,0.7342,2.0561,-4.9122,8.0982,0.0321,-0.0388,-0.0140
P1P,P,1584603,0.8101,0.5038,0.0000,0.0000,0.6919,2.0465,-4.9385,8.0024,0.0405,-0.0446,-0.0152
P1P,P,1584623,0.8153,0.5048,0.0000,0.0000,0.6452,1.9513,-4.9733,7.8682,0.0144,-0.0474,-0.0248
P1P,P,1584643,0.8134,0.5034,0.0000,0.0000,0.6460,2.0046,-4.9721,7.8922,0.0004,-0.0408,-0.0281
P1P,P,1584663,0.8138,0.5048,0.0000,0.0000,0.7533,1.9777,-4.9900,7.9131,0.0049,-0.0413,-0.0274
P1P,P,1584683,0.8149,0.5038,0.0000,0.0000,0.6499,1.9651,-4.9780,7.9371,0.0067,-0.0324,-0.0225
P1P,P,1584703,0.8145,0.5075,0.0000,0.0000,0.6932,1.9819,-4.9361,7.9994,-0.0121,-0.0436,-0.0100
P1P,P,1584723,0.8164,0.5048,0.0000,0.0000,0.7053,1.9286,-4.9409,8.1018,-0.0133,-0.0574,0.0079
P1P,P,1584743,0.8156,0.5043,0.0000,0.0000,0.6983,1.9364,-4.9535,8.1047,0.0167,-0.0596,0.0128
P1P,P,1584763,0.8138,0.5011,0.0000,0.0000,0.6594,1.9735,-4.9870,8.0958,0.0310,-0.0632,0.0085
P1P,P,1584783,0.8134,0.4992,0.0000,0.0000,0.7161,1.9795,-5.0894,7.9718,0.0308,-0.0494,0.0028
P1P,P,1584803,0.8160,0.4997,0.0000,0.0000,0.6478,2.0759,-5.1463,7.8832,0.0108,-0.0305,-0.0061
P1P,P,1584823,0.8108,0.5015,0.0000,0.0000,0.6058,2.1148,-5.1212,7.8311,-0.0205,-0.0388,-0.0108
P1P,P,1584843,0.8119,0.5043,0.0000,0.0000,0.6650,2.0190,-5.0451,7.9802,-0.0205,-0.0432,-0.0325
P1P,P,1584863,0.8127,0.5025,0.0000,0.0000,0.6737,1.9968,-4.9828,7.9850,-0.0209,-0.0328,-0.0349
P1P,P,1584883,0.8138,0.5043,0.0000,0.0000,0.6279,1.9621,-4.8715,8.1293,-0.0173,-0.0470,-0.0266
P1P,P,1584903,0.8178,0.5057,0.0000,0.0000,0.6854,1.9196,-4.8978,8.1006,0.0037,-0.0480,-0.0083
P1P,P,1584923,0.8123,0.5043,0.0000,0.0000,0.6296,1.9280,-4.9128,8.0431,0.0093,-0.0492,-0.0096
P1P,P,1584943,0.8149,0.5034,0.0000,0.0000,0.7485,1.9974,-4.9553,8.0443,0.0181,-0.0402,-0.0107
P1P,P,1584963,0.8127,0.5029,0.0000,0.0000,0.6594,1.9783,-4.9194,7.9844,0.0344,-0.0477,-0.0159
P1P,P,1584983,0.8138,0.5038,0.0000,0.0000,0.7027,1.9472,-5.0595,7.8545,0.0288,-0.0400,-0.0149
P1P,P,1585003,0.8119,0.5020,0.0000,0.0000,0.6746,1.9939,-5.0068,7.9209,-0.0048,-0.0580,-0.0169
P1P,P,1585023,0.8123,0.4974,0.0000,0.0000,0.7269,1.9394,-4.9679,7.9838,0.0317,-0.0406,-0.0244
P1P,P,1585043,0.8127,0.5020,0.0000,0.0000,0.7035,1.9082,-5.0756,7.8742,0.0013,-0.0354,-0.0077
P1P,P,1585063,0.8141,0.5025,0.0000,0.0000,0.6923,1.8998,-4.9942,7.9658,-0.0224,-0.0584,0.0025
P1P,P,1585083,0.8153,0.5043,0.0000,0.0000,0.6940,1.8448,-5.0391,7.9209,0.0080,-0.0308,0.0025
P1P,P,1585103,0.8119,0.5029,0.0000,0.0000,0.7117,1.9382,-4.9487,7.9784,-0.0173,-0.0368,0.0061
P1P,P,1585123,0.8119,0.5006,0.0000,0.0000,0.6244,1.9897,-4.8505,8.0718,0.0028,-0.0593,0.0116
P1P,P,1585143,0.8112,0.5066,0.0000,0.0000,0.7070,1.8993,-4.8900,8.0694,0.0404,-0.0525,0.0063
P1P,P,1585163,0.8130,0.5034,0.0000,0.0000,0.7061,1.9022,-4.9697,7.9233,0.0402,-0.0269,-0.0127
P1P,P,1585183,0.8145,0.5038,0.0000,0.0000,0.6819,1.9759,-5.0403,7.9329,0.0096,-0.0143,-0.0250
P1P,P,1585203,0.8127,0.5011,0.0000,0.0000,0.6326,1.9867,-5.0355,7.9622,-0.0029,-0.0426,-0.0097
P1P,P,1585223,0.8123,0.5015,0.0000,0.0000,0.7022,1.9004,-5.0870,7.9569,0.0040,-0.0448,-0.0101
P1P,P,1585243,0.8167,0.5020,0.0000,0.0000,0.6529,1.8843,-5.0828,7.9066,0.0001,-0.0092,-0.0254
P1P,P,1585263,0.8105,0.5001,0.0000,0.0000,0.7498,1.9789,-4.9583,8.0071,-0.0101,-0.0033,-0.0277
P1P,P,1585283,0.8130,0.5001,0.0000,0.0000,0.6590,1.9124,-4.9343,8.0874,0.0137,-0.0285,-0.0221
P1P,P,1585303,0.8101,0.4997,0.0000,0.0000,0.6443,1.8915,-4.9511,8.0281,0.0426,-0.0258,-0.0164
P1P,P,1585323,0.8141,0.4997,0.0000,0.0000,0.6421,1.8819,-4.9679,8.0203,0.0273,-0.0337,-0.0097
P1P,P,1585343,0.8134,0.4997,0.0000,0.0000,0.7057,1.9340,-4.9942,8.0245,0.0085,-0.0384,-0.0051
P1P,P,1585363,0.8156,0.5006,0.0000,0.0000,0.6871,1.9951,-5.0283,8.0311,0.0205,-0.0405,-0.0020
P1P,P,1585383,0.8079,0.4951,0.0000,0.0000,0.6465,1.9394,-4.9691,7.9652,0.0100,-0.0489,-0.0041
P1P,P,1585403,0.8127,0.5001,0.0000,0.0000,0.6184,1.9274,-4.9798,7.9491,0.0035,-0.0288,-0.0100
P1P,P,1585423,0.8101,0.5001,0.0000,0.0000,0.7282,1.9495,-4.9703,7.9329,0.0117,-0.0125,-0.0258
P1P,P,1585443,0.8167,0.5099,0.0000,0.0000,0.6400,1.9933,-5.0355,7.8706,-0.0044,-0.0149,-0.0269
P1P,P,1585463,0.8112,0.5034,0.0000,0.0000,0.6088,1.9400,-4.9373,7.9491,-0.0177,-0.0413,-0.0084
P1P,P,1585483,0.8116,0.5043,0.0000,0.0000,0.6750,1.9573,-4.9002,8.0688,-0.0139,-0.0409,0.0020
P1P,P,1585503,0.8105,0.5020,0.0000,0.0000,0.7377,1.9980,-4.8326,8.1676,-0.0204,-0.0553,0.0123
P1P,P,1585523,0.8138,0.5006,0.0000,0.0000,0.6940,1.9238,-4.8068,8.1850,0.0072,-0.0401,0.0124
P1P,P,1585543,0.8105,0.5015,0.0000,0.0000,0.7156,2.0244,-4.8176,8.1826,0.0437,-0.0304,0.0051
P1P,P,1585563,0.8130,0.5029,0.0000,0.0000,0.7226,2.0441,-4.9439,8.0461,0.0701,-0.0384,0.0069
P1P,P,1585583,0.8108,0.5011,0.0000,0.0000,0.6305,1.9801,-5.0625,7.9012,0.0693,-0.0456,0.0001
P1P,P,1585603,0.8112,0.5029,0.0000,0.0000,0.7117,1.9531,-5.0990,7.7850,0.0462,-0.0333,-0.0073
P1P,P,1585623,0.8086,0.5006,0.0000,0.0000,0.6927,1.9579,-5.0277,7.8617,0.0035,-0.0352,-0.0041
P1P,P,1585643,0.8101,0.5062,0.0000,0.0000,0.7213,1.9214,-4.9703,8.0263,-0.0065,-0.0541,0.0119
P1P,P,1585663,0.8127,0.5011,0.0000,0.0000,0.6495,1.8496,-4.8811,8.1503,0.0072,-0.0593,0.0269
P1P,P,1585683,0.8112,0.5015,0.0000,0.0000,0.7014,1.8525,-4.9056,8.1532,0.0374,-0.0691,0.0469
P1P,P,1585703,0.8119,0.5025,0.0000,0.0000,0.6447,1.9160,-4.9679,8.0628,0.0785,-0.0537,0.0486
P1P,P,1585723,0.8112,0.5001,0.0000,0.0000,0.7217,2.0489,-5.1158,7.9173,0.0833,-0.0382,0.0417
P1P,P,1585743,0.8123,0.4992,0.0000,0.0000,0.7156,2.0801,-5.1427,7.7676,0.0466,-0.0392,0.0173
P1P,P,1585763,0.8105,0.5011,0.0000,0.0000,0.6534,2.1094,-5.1822,7.7473,0.0084,-0.0211,-0.0095
P1P,P,1585783,0.8097,0.5015,0.0000,0.0000,0.6287,2.1585,-5.1343,7.8030,-0.0104,-0.0193,-0.0370
P1P,P,1585803,0.8101,0.5029,0.0000,0.0000,0.7338,2.0382,-5.0852,7.8748,-0.0341,-0.0222,-0.0444
P1P,P,1585823,0.8086,0.5011,0.0000,0.0000,0.7066,1.8813,-5.0451,7.9826,-0.0472,-0.0354,-0.0360
P1P,P,1585843,0.8116,0.5034,0.0000,0.0000,0.6962,1.8747,-4.9577,8.0688,-0.0374,-0.0266,-0.0320
P1P,P,1585863,0.8119,0.5038,0.0000,0.0000,0.6400,1.8591,-4.9415,8.1497,-0.0280,-0.0318,-0.0072
P1P,P,1585883,0.8101,0.5025,0.0000,0.0000,0.7303,1.8352,-4.9254,8.1922,-0.0028,-0.0346,-0.0109
P1P,P,1585903,0.8127,0.5071,0.0000,0.0000,0.6568,2.0567,-4.8547,8.1772,0.0561,-0.0168,-0.0139
P1P,P,1585923,0.8119,0.5034,0.0000,0.0000,0.6612,2.0573,-5.0212,7.9904,0.0224,-0.0486,0.0088
P1P,P,1585943,0.8105,0.5011,0.0000,0.0000,0.7100,2.0843,-4.9415,7.9383,0.0164,-0.0544,0.0012
P1P,P,1585963,0.8127,0.5001,0.0000,0.0000,0.6607,2.0573,-5.1176,7.8185,0.0277,-0.0249,-0.0213
