timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz,target
581663,0.8502,0.1333,0.0,0.0,0.8732,-0.3967590351602661,-0.5884522110659088,-0.11434143922015019,0.026763111899539647,-0.004795316948213309,-0.011028037915951885,W
581683,0.8491,0.1329,0.0,0.0,0.8708,-0.4083525666765092,-0.5333690948998299,-0.13088153506114028,0.009629449689331162,0.015521864614806135,-0.011028037915951885,W
581703,0.8514,0.1337,0.0,0.0,0.8646,-0.4122273278729194,-0.5470985202505343,-0.14126308457835748,0.05077016185686664,0.017429581193493405,-0.002718853837028954,W
581723,0.8476,0.1333,0.0,0.0,0.8226,-0.3928842739638559,-0.590437188225047,-0.13827179064966777,0.029552312724457304,0.013995691351856316,0.014622052066810205,W
581743,0.8495,0.1342,0.0,0.0,0.8498,-0.375601608944947,-0.5812773457094416,-0.11479390384801921,0.002457218996685749,-0.007466120158375486,0.022810813188067585,W
581763,0.8487,0.1346,0.0,0.0,0.8302,-0.4030324580496921,-0.5924221653841848,-0.0967204556570285,-0.028722061653286664,-0.005081474435016401,0.020041085161759942,W
581783,0.854,0.1333,0.0,0.0,0.8565,-0.3816597673234614,-0.5400477159665128,-0.06150362545455564,-0.013182228485888271,-0.01090001000001258,0.02967492177500392,W
581803,0.8495,0.1342,0.0,0.0,0.9163,-0.3606868535460666,-0.5678994267306677,-0.03877984636602212,0.03971297287237164,-0.012903112407634214,0.04653413584818088,W
581823,0.8502,0.1342,0.0,0.0,0.9143,-0.354044405780792,-0.5865912949792169,-0.054892614502913696,0.031146141767267398,-0.009850765881734579,0.035455223742950306,W
581843,0.8491,0.1324,0.0,0.0,0.8852,-0.3523837938394733,-0.5763149028115964,-0.062408554710293704,0.021682781825582476,-0.008896907592390941,0.023412927976395336,W
581863,0.8479,0.135,0.0,0.0,0.8713,-0.3717268477485368,-0.5764389638840426,-0.05728062226111136,0.03333765670113127,-0.03846651456204365,0.026905193748696276,W
581883,0.8479,0.1342,0.0,0.0,0.8785,-0.3684056238658996,-0.560476439229308,-0.0488597527979933,0.08264674271306847,-0.007179962671572401,0.031119997266990516,W
581903,0.8479,0.1359,0.0,0.0,0.8517,-0.3240303825451068,-0.576687086028935,-0.06436923476439284,0.09579583231625173,0.006174053379238501,0.030758728393993868,W
581923,0.8487,0.1337,0.0,0.0,0.9344,-0.33085734274830575,-0.5914296768046159,-0.08136179523325197,0.06810305269742639,-0.027020215089920023,0.012815707701826958,W
581943,0.8479,0.1337,0.0,0.0,0.9206,-0.4021098958600707,-0.5645497777746226,-0.11567369617998677,0.05007286165063723,-0.0349372388914722,0.02377419684939198,W
581963,0.8491,0.1346,0.0,0.0,0.9201,-0.3521992814015491,-0.5693881596000211,-0.10604625437588462,0.09470007484931979,-0.00641687604009749,0.038706643599920154,W
581983,0.8491,0.1398,0.0,0.0,0.9186,-0.38202879219930996,-0.5764389638840426,-0.09913360033899667,0.10784916445250303,-0.01547852978886203,0.03449184008162591,W
582003,0.8502,0.1337,0.0,0.0,0.9019,-0.38202879219930996,-0.6052831632277664,-0.10634789746113064,0.0778652555846382,-0.00851536427665349,0.04207848641455554,W
582023,0.8502,0.1324,0.0,0.0,0.9306,-0.3334097648062584,-0.5246848198286013,-0.10529214666276958,0.047881346716773354,-0.01929396294623657,0.04111510275323114,W
582043,0.8472,0.1342,0.0,0.0,0.8971,-0.34208184938870023,-0.552805329583056,-0.10891186368572181,0.070095339000939,-0.038752672048846734,0.04063341092256895,W
582063,0.8483,0.1333,0.0,0.0,0.9158,-0.352752818715322,-0.5594839506497388,-0.11026925756932891,0.07716795537840877,-0.01023230919747203,0.062189120344702344,W
582083,0.8472,0.1337,0.0,0.0,0.8283,-0.31077623908754504,-0.6254637643456693,-0.10770529134473773,0.07358184003208608,-0.026638671774182564,0.055325011757766,W
582103,0.8476,0.1367,0.0,0.0,0.932,-0.3023194190160149,-0.5842341346027405,-0.12743777650458155,0.013115950720478236,-0.028451002523935478,0.030758728393993868,W
582123,0.8483,0.1329,0.0,0.0,0.8785,-0.30985367689792354,-0.5827660785787949,-0.1326913935726164,0.019192423946191712,-0.05372824719154182,0.025941810087371876,W
582143,0.8445,0.1311,0.0,0.0,0.8771,-0.33451683943380417,-0.5945105267703615,-0.10499050357752356,0.07148993941339783,-0.022823238616808024,0.009925556717853766,W
582163,0.8491,0.1229,0.0,0.0,0.8613,-0.3385761130681387,-0.5971158092917299,-0.09883195725375064,0.05276244816037926,-0.007466120158375486,-0.000671663556714609,W
582183,0.8479,0.1298,0.0,0.0,0.9354,-0.33599293893719856,-0.5847303788925254,-0.09928442188161968,0.029950769985159827,0.009417171563006864,-0.044505620146974706,W
582203,0.8498,0.1281,0.0,0.0,0.8594,-0.3406057498853059,-0.5381867998798209,-0.08287001065948207,0.026563883269188383,-0.013570813210174759,-0.04161546916300151,W
582223,0.8495,0.1272,0.0,0.0,0.8713,-0.40798354180066065,-0.5332450338273838,-0.08784712156604141,0.0548543487790675,-0.01023230919747203,-0.028850635650453243,W
582243,0.8476,0.1216,0.0,0.0,0.8336,-0.3930687864017802,-0.5964955039294992,-0.09310073863407627,0.07836332716051635,0.05119616463625811,-0.01247311340793848,W
582263,0.8491,0.1229,0.0,0.0,0.8097,-0.343188924016246,-0.6083846900389197,-0.10830857751522978,0.03353688533148254,0.0005462894721110517,-0.0009125094720457069,W
582283,0.8506,0.1203,0.0,0.0,0.8952,-0.3798146429442184,-0.5967436260743917,-0.13525535979720757,-0.01786410129914291,-0.05410979050727927,-0.000430817641383511,W
582303,0.8491,0.1177,0.0,0.0,0.7791,-0.3853500160819473,-0.5529293906555022,-0.11102336528244397,-0.0022246538165688902,-0.021583222840661297,-0.0018758931333701073,W
582323,0.8491,0.1181,0.0,0.0,0.8044,-0.3998957466049791,-0.5801607960574264,-0.09460895406030637,0.022579310662163156,0.011706431457431589,0.0028206022155863324,W
582343,0.8498,0.113,0.0,0.0,0.7858,-0.3448495359575647,-0.5744539867249044,-0.0892045154496485,0.011621735992843777,0.04327914083470594,0.0031818710885829836,W
582363,0.8483,0.1194,0.0,0.0,0.9029,-0.32310782035548535,-0.566162571716422,-0.08739465693817237,-0.008699584302984885,-0.019961663748777114,0.0004121430622753403,W
582383,0.8502,0.1138,0.0,0.0,0.8106,-0.3980506222257362,-0.590437188225047,-0.05803472997422641,0.035130714374292625,-0.04533429424531782,0.0018572185542619366,W
582403,0.8506,0.1112,0.0,0.0,0.8144,-0.3606868535460666,-0.5526812685106097,-0.04418428497667999,0.04837941829265151,0.014281848838659406,0.008841750098863817,W
582423,0.8498,0.1108,0.0,0.0,0.8187,-0.3581036794151265,-0.5946345878428073,-0.04418428497667999,0.05037170459616412,0.007318683326450864,0.005710753199559525,W
582443,0.8495,0.1138,0.0,0.0,0.7862,-0.34189733695077595,-0.5816495289267798,-0.040589704877498245,0.015207851339166481,-0.004509159461410217,-0.012954805238600677,W
582463,0.8498,0.1117,0.0,0.0,0.8087,-0.39140817446046156,-0.5480910088301032,-0.028247475306181918,0.02885501251822789,-0.04008807365392783,-0.020059759740868113,W
582483,0.8518,0.1117,0.0,0.0,0.8383,-0.45272780799730195,-0.5638260881853533,-0.041494634133236306,0.06322195125382048,-0.008992293421325308,-0.012232267492607383,W
582503,0.8487,0.1134,0.0,0.0,0.9019,-0.4225292723236925,-0.573358113918297,-0.061805268539801665,0.07925985599709702,0.0268727782579954,0.0020980644695930343,W
582523,0.8495,0.1138,0.0,0.0,0.8125,-0.3917771993363101,-0.5880800278485706,-0.08754547848079539,0.0690991958491827,-0.015573915617796391,0.007517097564542772,W
582543,0.8495,0.1147,0.0,0.0,0.8073,-0.45017538593934925,-0.5831382617961332,-0.09041108779063259,0.07607219791147685,-0.0398973019960591,0.009082596014194918,W
582563,0.8502,0.1138,0.0,0.0,0.7796,-0.4026634331738435,-0.5822698342890105,-0.09026026624800958,0.06401886577522553,-0.025017112682298386,0.04111510275323114,W
582583,0.8491,0.1181,0.0,0.0,0.8073,-0.4293562325268914,-0.5667828770786527,-0.11102336528244397,0.04290063095799182,-0.016146230591402574,0.050387670493478476,W
582603,0.854,0.116,0.0,0.0,0.7724,-0.3737564845657041,-0.547966947757657,-0.12608038262097446,0.04688520356501705,-0.006321490211163124,0.05255528373145837,W
582623,0.8491,0.1143,0.0,0.0,0.7905,-0.35533599284626205,-0.5612208056639846,-0.13148482123163233,0.07308376845620793,-0.025684813484838934,0.05002640162048182,W
582643,0.8491,0.1147,0.0,0.0,0.7772,-0.387748677774963,-0.5848544399649712,-0.13797014756442177,0.07507605475972054,-0.04867279825802055,0.046895404721177536,W
582663,0.8491,0.113,0.0,0.0,0.8302,-0.3597642913564451,-0.5799126739125341,-0.12743777650458155,0.02765964073612032,-0.007561505987309852,0.05074893936647512,W
582683,0.8487,0.1134,0.0,0.0,0.8847,-0.30431830376019475,-0.578796124260519,-0.1323897504873704,-0.006806912314647902,-0.024158640221889113,0.039308758388247905,W
582703,0.8491,0.1125,0.0,0.0,0.7963,-0.3120678261530151,-0.5671550602959909,-0.10634789746113064,0.0027560619422126427,-0.029500246642213474,0.032444649801311565,W
582723,0.8483,0.1117,0.0,0.0,0.8125,-0.3363619638130471,-0.5560102406212474,-0.07459996273898702,0.048279803977475874,-0.012140025776159302,0.028109423325351775,W
582743,0.8483,0.1117,0.0,0.0,0.8082,-0.29992075732299905,-0.5948827099876998,-0.06736052869308254,0.04190448780623551,-0.013284655723371666,0.014862897982141304,W
582763,0.8556,0.1125,0.0,0.0,0.8369,-0.3330407399304099,-0.5986045421610836,-0.06602827173324595,-0.0018261965558663698,-0.022346309472136207,0.006072022072556176,W
582783,0.8487,0.1112,0.0,0.0,0.8269,-0.34721744557759315,-0.5645497777746226,-0.06602827173324595,0.0015606901601050746,-0.0349372388914722,-0.0009125094720457069,W
582803,0.8464,0.1121,0.0,0.0,0.8426,-0.36379281291779225,-0.5754464753044737,-0.054289328332421664,0.03931451561166911,-0.04008807365392783,0.0016163726389308343,W
582823,0.8491,0.1121,0.0,0.0,0.7829,-0.3765241711345685,-0.565294144209299,-0.05984458848570254,0.040709116024127946,-0.024921726853364023,0.0008938348929375362,W
582843,0.8495,0.1143,0.0,0.0,0.8436,-0.36160941573568806,-0.5930424707464155,-0.051272897479961464,0.04080873033930357,-0.02349093941934857,0.0018572185542619366,W
582863,0.8498,0.1125,0.0,0.0,0.8971,-0.37006623580721826,-0.5570027292008166,-0.05924130231521049,0.0399122015027229,-0.005939946895425672,0.0066741368608839256,W
582883,0.8472,0.1117,0.0,0.0,0.8001,-0.38959380215420597,-0.5454857263087347,-0.04569250040291009,0.10954260781048876,0.013900305522921952,0.010768517421512615,W
582903,0.8464,0.1095,0.0,0.0,0.8603,-0.4041395326772378,-0.5499519249167951,-0.055621585292258253,0.15436904963952258,0.027254321573732854,-0.0052477359480054995,W
582923,0.8476,0.1108,0.0,0.0,0.8417,-0.3275361188656684,-0.6019541911171289,-0.059392123857833504,0.15138062018425366,0.037365219440775393,0.00787836643753942,W
582943,0.8449,0.1104,0.0,0.0,0.9029,-0.3658224497349595,-0.6259600086354538,-0.0831716537447281,0.05644817782187759,-0.00555840357968822,-0.009944231296961936,W
582963,0.8441,0.1125,0.0,0.0,0.7925,-0.417578188572724,-0.5628335996057844,-0.08136179523325197,0.0321422849190237,-0.00555840357968822,-0.001153355387376809,W
582983,0.8441,0.1212,0.0,0.0,0.89,-0.39509842321894745,-0.5565064849110318,-0.09026026624800958,0.06999572468576337,-0.016241616420336936,0.00462694658056958,W
583003,0.8453,0.1099,0.0,0.0,0.9497,-0.4065074422972663,-0.5674031824408834,-0.11944423474556203,0.07836332716051635,-0.027783301721394926,0.009323441929526017,W
583023,0.8438,0.113,0.0,0.0,0.8909,-0.4021098958600707,-0.5956270764223766,-0.11494472539064221,0.06889996721883143,-0.016623159736074394,0.019198124458101096,W
583043,0.8464,0.1138,0.0,0.0,0.8713,-0.4197923378278155,-0.5860950506894325,-0.12065080708654612,0.003154519202915163,-0.01595545893353385,0.022449544315070936,W
583063,0.8445,0.1034,0.0,0.0,0.921,-0.3967590351602661,-0.541288326690974,-0.11672944697834783,-0.010592256291321874,-0.01090001000001258,0.0364186074042747,W
583083,0.8453,0.1121,0.0,0.0,0.8665,-0.4225292723236925,-0.5440176702847886,-0.0937040248045683,0.0672065238608457,-0.01938934877517094,0.050387670493478476,W
583103,0.8445,0.1173,0.0,0.0,0.8508,-0.4400272018535131,-0.5943864656979153,-0.11434143922015019,0.08673092963526932,0.007986384128991412,0.05327782147745167,W
583123,0.8434,0.1156,0.0,0.0,0.8809,-0.35570501772211066,-0.6029466796966978,-0.09837949262588162,0.03403495690736069,0.043088369176837206,0.05857643161473586,W
583143,0.8472,0.1125,0.0,0.0,0.8981,-0.3855345285198716,-0.5550177520416785,-0.10423639586440851,0.014410936817761438,0.0024540060507983216,0.03449184008162591,W
583163,0.8358,0.116,0.0,0.0,0.9139,-0.3728339223760826,-0.5799126739125341,-0.07671146433570918,0.032739970810077484,0.03106975473110739,0.03340803346263596,W
583183,0.8445,0.1138,0.0,0.0,0.813,-0.3372845260026686,-0.5751983531595813,-0.06720970715045953,0.004947576876076519,0.012183360602103406,0.04268060120288329,W
583203,0.8426,0.1143,0.0,0.0,0.9153,-0.3684056238658996,-0.5612208056639846,-0.08196508140374402,-0.009496498824389932,-0.057925223664653816,0.032203803885980466,W
583223,0.8449,0.1099,0.0,0.0,0.9005,-0.4221602474478439,-0.5674031824408834,-0.07640982125046314,-0.013082614170712638,-0.01595545893353385,0.015585435728134603,W
583243,0.8445,0.1181,0.0,0.0,0.8838,-0.39051636434382747,-0.5702565871071441,-0.06135280391193264,0.014311322502585804,0.04566378655806502,0.036779876277271355,W
583263,0.8483,0.1138,0.0,0.0,0.8828,-0.32679806911397125,-0.5796645517676416,-0.03727163093979203,0.0373222293081565,0.047189959821014836,0.03509395486995366,W
583283,0.846,0.1151,0.0,0.0,0.8513,-0.3251374571726526,-0.5988526643059756,-0.0473515373717632,0.009330606743804272,-0.031026419905163284,0.023412927976395336,W
583303,0.8472,0.1156,0.0,0.0,0.9038,-0.37080428555891537,-0.5900650050077084,-0.0533843990766836,-0.03380239172724382,-0.02186938032746439,0.02088404586541879,W
583323,0.843,0.113,0.0,0.0,0.9411,-0.3763396586966442,-0.5271660412775234,-0.06467087784963886,0.004449505300198365,0.01971884108791813,0.019198124458101096,W
583343,0.846,0.1125,0.0,0.0,0.8895,-0.340052212571533,-0.573358113918297,-0.04659742965864815,0.08274635702824411,0.020386541890458673,0.011370632209840362,W
583363,0.8479,0.1169,0.0,0.0,0.8947,-0.3621322009764736,-0.5768111471013808,-0.05323357753406059,0.08802591573255253,-0.014810828986321486,0.005710753199559525,W
583383,0.8468,0.116,0.0,0.0,0.9186,-0.3798146429442184,-0.5967436260743917,-0.057129800718488354,0.07388068297761297,-0.009659994223865851,0.016548819389459003,W
583403,0.8464,0.1212,0.0,0.0,0.8536,-0.409459641304055,-0.5691400374551291,-0.07188517497177284,0.04967440438993471,-0.0056537894086225796,0.022329121357405387,W
583423,0.8491,0.1143,0.0,0.0,0.8933,-0.3910699016576003,-0.5703806481795903,-0.06286101933816274,0.07965831325779954,0.02134040017980231,0.03148126613998716,W
583443,0.8487,0.1121,0.0,0.0,0.9158,-0.3492470823947604,-0.571249075686713,-0.08241754603161305,0.06601115207873814,-0.004127616145672765,0.02546011825670968,W
583463,0.8483,0.1147,0.0,0.0,0.8278,-0.397312572474039,-0.5698844038898055,-0.08950615853489452,0.062126193786888544,-0.050771286494576545,0.027868577410020672,W
583483,0.8502,0.1151,0.0,0.0,0.8766,-0.3962054978464932,-0.5594839506497388,-0.08875205082177948,0.06202657947171292,-0.00861075010558785,0.030999574309324967,W
583503,0.8483,0.1134,0.0,0.0,0.7805,-0.3661914746108081,-0.5667828770786527,-0.08558479842669627,0.06561269481803561,0.015617250443740495,0.04448694556786654,W
583523,0.8483,0.1156,0.0,0.0,0.899,-0.34832452020513893,-0.5882040889210168,-0.09913360033899667,0.06591153776356251,0.0036940218269450502,0.048460903170829676,W
583543,0.8502,0.1099,0.0,0.0,0.8312,-0.3286431934932142,-0.5827660785787949,-0.09777620645538958,0.035130714374292625,-0.007561505987309852,0.03413057120862926,W
583563,0.846,0.1151,0.0,0.0,0.8775,-0.35035415702230616,-0.5705047092520362,-0.08392576145784315,0.03433379985288758,-0.01853087631476166,0.033046764589639316,W
583583,0.8457,0.1134,0.0,0.0,0.8708,-0.35939526648059655,-0.570132526034698,-0.09460895406030637,0.013614022296356389,0.024678904192505034,0.04063341092256895,W
583603,0.8483,0.1156,0.0,0.0,0.7667,-0.3186795218453023,-0.5674031824408834,-0.06617909327586895,0.025667354432607706,0.02591891996865176,0.025339695299044132,W
583623,0.8457,0.1143,0.0,0.0,0.7992,-0.3417128245128517,-0.570132526034698,-0.06271019779553973,0.0181962807944354,0.018288053653902677,0.009323441929526017,W
583643,0.8476,0.1147,0.0,0.0,0.7681,-0.3220007457279396,-0.5690159763826829,-0.056677336090619326,0.039613358557196006,6.936032743923336e-05,0.004265677707572929,W
583663,0.846,0.1138,0.0,0.0,0.8742,-0.37006623580721826,-0.5935387150361999,-0.05758226534635738,0.05834084981021458,-0.02129706535385821,0.00811921235287052,W
583683,0.8472,0.1177,0.0,0.0,0.792,-0.3781540310028998,-0.5729859307009588,-0.08136179523325197,0.023973911074621983,-0.01309388406550294,0.006433290945552823,W
583703,0.8506,0.1169,0.0,0.0,0.7719,-0.40561563218063224,-0.5464782148883036,-0.08060768752013692,0.047084432195368314,-0.006989191013703668,0.0184755867121078,W
583723,0.8514,0.1156,0.0,0.0,0.8006,-0.37467904675532554,-0.5665347549337603,-0.06977367337505071,0.07198801098927599,-0.005081474435016401,0.02256996727273649,W
583743,0.8502,0.1143,0.0,0.0,0.7767,-0.37412550944155265,-0.6087568732562579,-0.0714327103439038,0.06680806660014318,-0.0226324669589393,0.016548819389459003,W
583763,0.8556,0.1151,0.0,0.0,0.7576,-0.3678520865521267,-0.5823938953614567,-0.06271019779553973,0.023675068129095093,-0.00851536427665349,0.005229061368897325,W
583783,0.8525,0.1117,0.0,0.0,0.7882,-0.36160941573568806,-0.559608011722185,-0.06286101933816274,0.009729064004506792,-0.027401758405657475,0.005590330241893976,W
583803,0.8521,0.1169,0.0,0.0,0.835,-0.3930687864017802,-0.5497038027719027,-0.059392123857833504,0.05206514795414985,0.00045090364317668867,0.019198124458101096,W
